DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE,IC50_uM,sensitivity,outlier
GDSC2,343,16137237,1240187,NCI-H2023,SIDM00753,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.940846,0.963379,0.087634,0.504889,18.93185588933145,Low,False
GDSC2,343,16137513,1240189,NCI-H211,SIDM00704,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.03626,0.893412,0.09708,-1.060632,0.9643895196088338,Medium,False
GDSC2,343,16137788,1240190,NCI-H3122,SIDM00137,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.221888,0.951062,0.046621,0.126823,9.22473072685725,Low,False
GDSC2,343,16137997,1240191,NCI-H647,SIDM01125,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.108784,0.954345,0.061283,0.067347,8.238217518909252,Low,False
GDSC2,343,16138245,1240192,NCI-H841,SIDM01134,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.330694,0.965847,0.09365,0.184039,10.285076900153378,Low,False
GDSC2,343,16138400,1240193,NCI-H847,SIDM01149,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.06648,0.966286,0.078937,-0.480753,2.9051354043227975,Low,False
GDSC2,343,16138680,1240196,OSC-20,SIDM00565,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.99074,0.9691,0.083027,0.531126,19.90040334265163,Low,False
GDSC2,343,16138963,1240197,OV-90,SIDM01141,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.168381,0.951561,0.077533,0.624539,23.768971224048702,Low,False
GDSC2,343,16139243,1240198,OVISE,SIDM00564,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.614418,0.96305,0.040007,0.333236,13.659264372219964,Low,False
GDSC2,343,16139414,1240199,OVKATE,SIDM00466,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.129439,0.922844,0.087204,0.604061,22.861150838705356,Low,False
GDSC2,343,16139696,1240200,OVMIU,SIDM00465,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.342078,0.952537,0.04955,0.715878,28.277827019205745,Low,False
GDSC2,343,16139975,1240201,PA-TU-8988T,SIDM00453,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,3.405055,0.948472,0.094195,0.748995,30.11595205573129,Low,False
GDSC2,343,16140146,1240202,PC-3_[JPC-3],SIDM00361,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.232235,0.938308,0.073366,0.132264,9.320674524947133,Low,False
GDSC2,343,16140355,1240204,PCI-15A,SIDM00270,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.607465,0.986628,0.077522,0.329579,13.56462091630269,Low,False
GDSC2,343,16140535,1240206,PCI-6A,SIDM00115,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.717172,0.96062,0.137288,-0.138584,5.568757728110667,Low,False
GDSC2,343,16140715,1240207,PE-CA-PJ15,SIDM00473,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.739259,0.975833,0.0732,0.398884,15.475513491138178,Low,False
GDSC2,343,16140966,1240209,RERF-GC-1B,SIDM00358,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.112745,0.963184,0.065931,0.069429,8.270913810758573,Low,False
GDSC2,343,16141247,1240210,RH-41,SIDM00426,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.503534,0.931176,0.196993,-0.776779,1.6545581593782601,Medium,False
GDSC2,343,16141528,1240212,SISO,SIDM00394,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.765555,0.97851,0.110579,0.412712,15.887855303831744,Low,False
GDSC2,343,16141811,1240215,SKN,SIDM00377,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.282034,0.970749,0.045365,0.684304,26.629882832895614,Low,False
GDSC2,343,16142091,1240217,SNU-398,SIDM01181,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.97801,0.918963,0.130252,-0.527274,2.659159246266715,Medium,False
GDSC2,343,16142372,1240218,SU8686,SIDM01188,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,4.495964,0.950889,0.120771,1.322653,89.65455433109403,Low,False
GDSC2,343,16142653,1240219,SUIT-2,SIDM00371,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,5.100076,0.964729,0.083214,1.640327,164.03437343856373,Low,False
GDSC2,343,16142863,1240220,SW156,SIDM01162,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.676132,0.981465,0.057166,0.891542,39.49333802153059,Low,False
GDSC2,343,16143113,1240221,TC-71,SIDM00419,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.66114,0.940085,0.10486,-0.693901,1.9369992553691915,Medium,False
GDSC2,343,16143393,1240222,TOV-21G,SIDM01169,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.583263,0.976023,0.061778,0.842706,35.990787394560336,Low,False
GDSC2,343,16143674,1240223,TT2609-C02,SIDM00418,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.614123,0.956343,0.059411,0.858934,37.11877847818283,Low,False
GDSC2,343,16143884,1240224,VMRC-RCW,SIDM00318,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.066592,0.95162,0.07522,0.571013,21.468612827521294,Low,False
GDSC2,343,16144135,1240226,WM278,SIDM00975,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.952923,0.956716,0.094512,0.511239,19.161882130518528,Low,False
GDSC2,343,16144700,1247873,H3255,SIDM00046,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.521061,0.957408,0.032467,0.809997,33.82029276509708,Low,False
GDSC2,343,16144880,1287706,451Lu,SIDM01240,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.17895,0.967583,0.069414,0.104244,8.837022511969213,Low,False
GDSC2,343,16145127,1290455,OCI-AML3,SIDM00462,LAML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.064248,0.896055,0.09624,-1.007779,1.066356822463582,Medium,False
GDSC2,343,16145401,1290722,ASH-3,SIDM00491,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.743599,0.97951,0.107993,0.401166,15.542823176054496,Low,False
GDSC2,343,16145655,1290724,BICR10,SIDM00077,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.184504,0.972336,0.100562,0.633017,24.155304403074172,Low,False
GDSC2,343,16145853,1290725,BICR31,SIDM00078,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.841315,0.978213,0.056932,-0.073303,6.304823655292695,Low,False
GDSC2,343,16146104,1290730,CAL-29,SIDM00936,BLCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.288498,0.974258,0.088605,0.16185,9.860116658150709,Low,False
GDSC2,343,16146385,1290765,CAL-78,SIDM00929,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.35589,0.983875,0.033167,0.723141,28.671110126894344,Low,False
GDSC2,343,16146595,1290767,CHSA0011,SIDM00051,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.838246,0.958948,0.057763,0.450936,17.085770797470357,Low,False
GDSC2,343,16146775,1290768,CHSA0108,SIDM00050,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.268297,0.965106,0.018028,0.67708,26.26656926490625,Low,False
GDSC2,343,16147026,1290769,CL-11,SIDM00944,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.24719,0.948921,0.07452,0.665981,25.717970788271362,Low,False
GDSC2,343,16147271,1290795,CS1,SIDM00199,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.66689,0.957974,0.117241,0.360828,14.395130648689594,Low,False
GDSC2,343,16147550,1290797,DAN-G,SIDM00950,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,3.553196,0.950516,0.095899,0.826895,34.92475883871246,Low,False
GDSC2,343,16147832,1290798,EFM-192A,SIDM01002,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.199876,0.980043,0.094627,0.641101,24.52948835196321,Low,False
GDSC2,343,16148004,1290806,FU97,SIDM00503,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.152789,0.940752,0.059778,0.090487,8.608834987060348,Low,False
GDSC2,343,16148286,1290807,G-292-Clone-A141B1,SIDM00858,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.90114,0.934013,0.095687,-0.041844,6.693520708089055,Low,False
GDSC2,343,16148566,1290808,NCI-H2369,SIDM00104,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.186607,0.933339,0.125555,-0.417583,3.2759470406421354,Low,False
GDSC2,343,16148847,1290809,NCI-H2373,SIDM00103,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.38932,0.965848,0.060039,0.74072,29.64578628003878,Low,False
GDSC2,343,16149130,1290810,NCI-H2461,SIDM00102,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.477132,0.97181,0.039207,1.31275,87.98197817154653,Low,False
GDSC2,343,16149410,1290812,NCI-H2722,SIDM00099,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.024083,0.918876,0.091643,0.548659,20.57512866486583,Low,False
GDSC2,343,16149693,1290813,NCI-H2795,SIDM00154,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.244121,0.963581,0.081082,0.138514,9.432121077143938,Low,False
GDSC2,343,16149975,1290814,NCI-H2818,SIDM00520,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.067848,0.972586,0.093254,0.571673,21.49559434607929,Low,False
GDSC2,343,16150258,1290905,HCC1428,SIDM00881,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,4.431429,0.976086,0.056656,1.288717,84.05144064156514,Low,False
GDSC2,343,16150556,1290908,HCC-78,SIDM01068,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.681557,0.961339,0.054443,0.368541,14.607819974270345,Low,False
GDSC2,343,16150839,1290922,HDQ-P1,SIDM01062,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.175417,0.977895,0.107736,0.628239,23.936799432854826,Low,False
GDSC2,343,16151120,1295740,ALL-SIL,SIDM00994,ALL,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-2.932972,0.572516,0.159007,-2.583877,0.05323857773663389,High,False
GDSC2,343,16151398,1295741,AMO-1,SIDM00993,MM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.242358,0.971733,0.114282,-0.388266,3.4637714157568467,Low,False
GDSC2,343,16151597,1297438,COR-L303,SIDM00510,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.869966,0.818684,0.185795,-1.499038,0.4189657938424701,Medium,False
GDSC2,343,16151948,1297446,DND-41,SIDM00946,ALL,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.036875,0.976941,0.041945,-0.49632,2.820389511339007,Low,False
GDSC2,343,16152228,1297447,EJM,SIDM01048,MM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.658492,0.991391,0.023823,0.356412,14.274746541887042,Low,False
GDSC2,343,16152513,1297449,Farage,SIDM00859,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.402003,0.980886,0.025135,-0.304316,4.063330672561668,Low,False
GDSC2,343,16152764,1298134,HeLa,SIDM00846,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.887757,0.981094,0.039193,-0.048881,6.604538075833031,Low,False
GDSC2,343,16153045,1298136,HPAC,SIDM00670,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,3.94532,0.921458,0.127302,1.033094,51.692877186413675,Low,False
GDSC2,343,16153217,1298141,Hs-766T,SIDM00664,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,6.231758,0.962112,0.094997,2.235426,508.64890272118106,Low,False
GDSC2,343,16153426,1298144,Hs-939-T,SIDM00663,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.620256,0.963038,0.123663,0.336306,13.739240380446304,Low,False
GDSC2,343,16153606,1298145,Hs-940-T,SIDM00662,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.66922,0.980285,0.051433,0.887907,39.22130131105932,Low,False
GDSC2,343,16153857,1298146,huH-1,SIDM00586,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.706523,0.958606,0.070282,0.38167,14.977109467139401,Low,False
GDSC2,343,16154138,1298151,JHH-1,SIDM00618,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.490414,0.932351,0.111621,-0.257825,4.438932856851223,Low,False
GDSC2,343,16154347,1298156,JHU-029,SIDM00690,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.415383,0.973042,0.057367,0.228572,11.194056860412545,Low,False
GDSC2,343,16154600,1298157,JIMT-1,SIDM01037,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.425505,0.989596,0.078598,0.759749,30.7381637053337,Low,False
GDSC2,343,16154811,1298160,K2,SIDM00126,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.181713,0.916738,0.13667,-0.420157,3.259953723394169,Low,False
GDSC2,343,16154991,1298167,KMH-2,SIDM00619,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.226432,0.983563,0.065773,0.129212,9.26674328351947,Low,False
GDSC2,343,16155132,1298168,KMRC-1,SIDM00611,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.722818,0.967207,0.055506,0.390238,15.223160724108505,Low,False
GDSC2,343,16155412,1298169,KMRC-20,SIDM00609,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.740997,0.969557,0.102199,0.399797,15.502433320140913,Low,False
GDSC2,343,16155622,1298215,KON,SIDM00604,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.942211,0.974562,0.091625,-0.020247,6.974153790576042,Low,False
GDSC2,343,16155873,1298216,KP-1N,SIDM00583,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,4.63356,0.97291,0.081772,1.395008,102.87966456140673,Low,False
GDSC2,343,16156154,1298218,KP-2,SIDM00582,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,5.316753,0.975279,0.090511,1.754267,203.72132377351917,Low,False
GDSC2,343,16156437,1298219,KP-3,SIDM00571,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,5.735532,0.991291,0.06297,1.974484,309.6776754672188,Low,False
GDSC2,343,16156717,1298222,KYSE-50,SIDM00550,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.034055,0.970187,0.089976,0.02805,7.645024162970244,Low,False
GDSC2,343,16156998,1298223,LC-1-sq,SIDM00300,LUSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.621756,0.984208,0.037852,0.862947,37.40319019072646,Low,False
GDSC2,343,16157279,1298226,LOU-NH91,SIDM00341,LUSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.47046,0.978726,0.083194,0.783388,32.1515287468665,Low,False
GDSC2,343,16157561,1298347,NCI-H1435,SIDM00658,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.764285,0.993502,0.02475,0.412044,15.867690534934441,Low,False
GDSC2,343,16157839,1298348,NCI-H1568,SIDM00750,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.747248,0.949672,0.07383,0.403085,15.599642541709795,Low,False
GDSC2,343,16158008,1298349,NCI-H1688,SIDM00792,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.281496,0.963654,0.065017,-0.367685,3.602024325275078,Low,False
GDSC2,343,16158289,1298350,NCI-H1781,SIDM00754,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.751336,0.967394,0.126299,0.405234,15.66354440684002,Low,False
GDSC2,343,16158499,1298351,NCI-H2110,SIDM00703,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.792159,0.966954,0.112259,-0.099152,6.0023976635699645,Low,False
GDSC2,343,16158756,1298352,NCI-H2135,SIDM00700,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.667447,0.951416,0.058114,0.886974,39.15182355406683,Low,False
GDSC2,343,16158936,1298353,NCI-H2172,SIDM00926,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.158414,0.969374,0.078488,0.093444,8.657396134046444,Low,False
GDSC2,343,16159116,1298356,NCI-H2444,SIDM00723,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.479743,0.953837,0.044989,0.262416,11.938195907214222,Low,False
GDSC2,343,16159366,1298357,NUGC-4,SIDM00570,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.025968,0.964274,0.043778,1.075504,56.03452395645595,Low,False
GDSC2,343,16159649,1298358,OCUM-1,SIDM00568,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.875054,0.957964,0.066976,0.470292,17.726381320208333,Low,False
GDSC2,343,16159929,1298359,OE21,SIDM00478,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.899386,0.947227,0.097699,-0.042766,6.6817905631115435,Low,False
GDSC2,343,16160139,1298362,OSC-19,SIDM00566,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.283897,0.971737,0.031795,0.15943,9.81485446692448,Low,False
GDSC2,343,16160390,1298365,OVTOKO,SIDM00425,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.011421,0.978973,0.037374,1.067854,55.22528997032745,Low,False
GDSC2,343,16160672,1298475,PANC-02-03,SIDM01139,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,1.876294,0.829096,0.241402,-0.054909,6.5292625219745215,Low,False
GDSC2,343,16161123,1298526,PA-TU-8902,SIDM00455,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,5.860361,0.965641,0.071011,2.040125,350.85077829201555,Low,False
GDSC2,343,16161294,1298529,PCI-30,SIDM00044,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.711998,0.95456,0.060575,0.384548,15.059334025807068,Low,False
GDSC2,343,16161580,1298531,PCI-4B,SIDM00043,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.737569,0.978621,0.076277,0.397995,15.449381960700897,Low,False
GDSC2,343,16161830,1298533,PL4,SIDM00042,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,3.760795,0.945856,0.124192,0.936062,42.98258355325296,Low,False
GDSC2,343,16162116,1298534,QGP-1,SIDM00360,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.07709,0.97452,0.03109,1.102386,58.973606714760216,Low,False
GDSC2,343,16162367,1298537,RERF-LC-KJ,SIDM00356,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.758311,0.979,0.128628,0.408902,15.773179537110106,Low,False
GDSC2,343,16162647,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.419373,0.981173,0.037142,0.756524,30.55025400543814,Low,False
GDSC2,343,16162930,1298539,RKN,SIDM00353,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.248401,0.968893,0.059753,0.666618,25.749134116482722,Low,False
GDSC2,343,16163209,1299050,SAT,SIDM00350,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.672718,0.978289,0.036557,0.889746,39.35873765907881,Low,False
GDSC2,343,16163490,1299052,SCC90,SIDM00399,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.4966,0.921344,0.110605,-0.254572,4.466477202328628,Low,False
GDSC2,343,16163770,1299059,SKN-3,SIDM00375,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.864822,0.976673,0.0439,0.464911,17.545929751111785,Low,False
GDSC2,343,16163979,1299061,STS-0421,SIDM00041,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.847231,0.980953,0.049806,0.455661,17.239978187352964,Low,False
GDSC2,343,16164231,1299062,SW1271,SIDM01156,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.904305,0.95297,0.073197,1.011527,49.61558509497564,Low,False
GDSC2,343,16164401,1299064,T-T,SIDM00322,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.413907,0.954722,0.073361,-0.298057,4.111989604248564,Low,False
GDSC2,343,16164610,1299069,TMK-1,SIDM00040,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.22607,0.966878,0.073863,0.129022,9.26338932955313,Low,False
GDSC2,343,16164861,1299070,TOV-112D,SIDM01170,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.601861,0.984076,0.047216,0.326633,13.488817380577736,Low,False
GDSC2,343,16165144,1299075,VCaP,SIDM01077,PRAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.528495,0.924197,0.035727,-0.2378,4.611231693702396,Low,False
GDSC2,343,16165425,1299078,WM1552C,SIDM00976,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.68503,0.969301,0.039853,0.370367,14.658641132900364,Low,False
GDSC2,343,16165673,1299080,WM35,SIDM00974,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.410839,0.982976,0.047129,0.752036,30.290647454483906,Low,False
GDSC2,343,16165954,1299081,WM793B,SIDM00973,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.06024,0.978088,0.063244,0.567673,21.332676390028574,Low,False
GDSC2,343,16166235,1303896,GA-10,SIDM00854,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.510168,0.967174,0.137981,-0.247438,4.527491348972499,Low,False
GDSC2,343,16166516,1303897,GRANTA-519,SIDM01058,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-2.650143,0.599899,0.198057,-2.43515,0.07064111065930084,High,False
GDSC2,343,16166799,1303900,HCC1500,SIDM00879,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,-3.588015,0.484079,0.089737,-2.928333,0.02765316751694906,High,False
GDSC2,343,16167000,1303901,HCC-33,SIDM01071,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.97639,0.97367,0.073709,-0.002273,7.216643820321022,Low,False
GDSC2,343,16167180,1303911,YMB-1-E,SIDM01261,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.60534,0.941735,0.068539,-0.197391,4.979552362757513,Low,False
GDSC2,343,16167431,1303912,CHSA8926,SIDM00176,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.856723,0.947614,0.093533,-0.065201,6.402720639768095,Low,False
GDSC2,343,16167645,1322212,COR-L32,SIDM00508,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.164119,0.866476,0.077134,-1.127867,0.8486410275888825,Medium,False
GDSC2,343,16167834,1322213,COR-L321,SIDM00507,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.770733,0.972771,0.053035,-0.110418,5.875158274454386,Low,False
GDSC2,343,16168084,1322218,Hs-445,SIDM00668,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.08178,0.898283,0.172591,-0.99856,1.0852170358174908,Medium,False
GDSC2,343,16168254,1322224,HSC-39,SIDM00045,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.942282,0.992512,0.025654,-0.020209,6.974648973073945,Low,False
GDSC2,343,16168463,1323913,NB4,SIDM00428,LAML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.010213,0.931045,0.198649,-1.046935,0.9898389755917705,Medium,False
GDSC2,343,16168642,1327765,JEKO-1,SIDM01038,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.549068,0.97742,0.093282,-0.226982,4.707081137993051,Low,False
GDSC2,343,16168893,1327766,JJN-3,SIDM01036,MM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.734621,0.959635,0.068895,-0.655262,2.084691744591307,Medium,False
